Região Geográfica,Unidade da Federação,Faixa de Proeficiência,Total_Desempenho,Idade,Quantidade,area
Norte,Rondônia,701-800,3028.0,24,37.0,Redação
Norte,Rondônia,801-900,2916.0,24,24.0,Redação
Norte,Rondônia,901-1.000,1719.0,24,27.0,Redação
Norte,Rondônia,>1.001,0.0,24,0.0,Redação
Norte,Acre,0 -100,9.0,24,0.0,Redação
Norte,Acre,101-200,21.0,24,0.0,Redação
Norte,Acre,201-300,352.0,24,9.0,Redação
Norte,Acre,301-400,1398.0,24,29.0,Redação
Norte,Acre,401-500,2142.0,24,53.0,Redação
Norte,Acre,501-600,3784.0,24,113.0,Redação
Norte,Acre,601-700,3130.0,24,105.0,Redação
Norte,Acre,701-800,1700.0,24,49.0,Redação
Norte,Acre,801-900,1535.0,24,29.0,Redação
Norte,Acre,901-1.000,1246.0,24,24.0,Redação
Norte,Acre,>1.001,0.0,24,0.0,Redação
Norte,Amazonas,0 -100,9.0,24,0.0,Redação
Norte,Amazonas,101-200,53.0,24,2.0,Redação
Norte,Amazonas,201-300,1133.0,24,27.0,Redação
Norte,Amazonas,301-400,4637.0,24,104.0,Redação
Norte,Amazonas,401-500,8075.0,24,168.0,Redação
Norte,Amazonas,501-600,13636.0,24,360.0,Redação
Norte,Amazonas,601-700,9614.0,24,198.0,Redação
Norte,Amazonas,701-800,4827.0,24,93.0,Redação
Norte,Amazonas,801-900,3993.0,24,72.0,Redação
Norte,Amazonas,901-1.000,2358.0,24,46.0,Redação
Norte,Amazonas,>1.001,1.0,24,0.0,Redação
Norte,Roraima,0 -100,1.0,24,0.0,Redação
Norte,Roraima,101-200,5.0,24,0.0,Redação
Norte,Roraima,201-300,128.0,24,4.0,Redação
Norte,Roraima,301-400,492.0,24,7.0,Redação
Norte,Roraima,401-500,792.0,24,17.0,Redação
Norte,Roraima,501-600,1497.0,24,41.0,Redação
Norte,Roraima,601-700,1270.0,24,20.0,Redação
Norte,Roraima,701-800,732.0,24,13.0,Redação
Norte,Roraima,801-900,762.0,24,11.0,Redação
Norte,Roraima,901-1.000,470.0,24,11.0,Redação
Norte,Roraima,>1.001,0.0,24,0.0,Redação
Norte,Pará,0 -100,32.0,24,0.0,Redação
Norte,Pará,101-200,158.0,24,3.0,Redação
Norte,Pará,201-300,3382.0,24,92.0,Redação
Norte,Pará,301-400,13218.0,24,321.0,Redação
Norte,Pará,401-500,21912.0,24,597.0,Redação
Norte,Pará,501-600,35281.0,24,1026.0,Redação
Norte,Pará,601-700,29126.0,24,741.0,Redação
Norte,Pará,701-800,17337.0,24,335.0,Redação
Norte,Pará,801-900,17979.0,24,273.0,Redação
Norte,Pará,901-1.000,15327.0,24,228.0,Redação
Norte,Pará,>1.001,3.0,24,0.0,Redação
Norte,Amapá,0 -100,3.0,24,0.0,Redação
Norte,Amapá,101-200,14.0,24,1.0,Redação
Norte,Amapá,201-300,346.0,24,11.0,Redação
Norte,Amapá,301-400,1545.0,24,48.0,Redação
Norte,Amapá,401-500,2666.0,24,83.0,Redação
Norte,Amapá,501-600,4675.0,24,170.0,Redação
Norte,Amapá,601-700,3661.0,24,86.0,Redação
Norte,Amapá,701-800,1957.0,24,33.0,Redação
Norte,Amapá,801-900,1837.0,24,34.0,Redação
Norte,Amapá,901-1.000,1437.0,24,24.0,Redação
Norte,Amapá,>1.001,0.0,24,0.0,Redação
Norte,Tocantis,0 -100,3.0,24,0.0,Redação
Norte,Tocantis,101-200,23.0,24,0.0,Redação
Norte,Tocantis,201-300,449.0,24,7.0,Redação
Norte,Tocantis,301-400,1859.0,24,32.0,Redação
Norte,Tocantis,401-500,2872.0,24,48.0,Redação
Norte,Tocantis,501-600,4847.0,24,82.0,Redação
Norte,Tocantis,601-700,4566.0,24,63.0,Redação
Norte,Tocantis,701-800,2770.0,24,25.0,Redação
Norte,Tocantis,801-900,2867.0,24,32.0,Redação
Norte,Tocantis,901-1.000,1970.0,24,38.0,Redação
Norte,Tocantis,>1.001,1.0,24,0.0,Redação
Nordeste,Maranhão,0 -100,19.0,24,1.0,Redação
Nordeste,Maranhão,101-200,132.0,24,1.0,Redação
Nordeste,Maranhão,201-300,2543.0,24,44.0,Redação
Nordeste,Maranhão,301-400,10135.0,24,194.0,Redação
Nordeste,Maranhão,401-500,15792.0,24,320.0,Redação
Nordeste,Maranhão,501-600,24775.0,24,637.0,Redação
Nordeste,Maranhão,601-700,21221.0,24,461.0,Redação
Nordeste,Maranhão,701-800,12992.0,24,183.0,Redação
Nordeste,Maranhão,801-900,13676.0,24,202.0,Redação
Nordeste,Maranhão,901-1.000,10920.0,24,166.0,Redação
Nordeste,Maranhão,>1.001,0.0,24,0.0,Redação
Nordeste,Piauí,0 -100,9.0,24,1.0,Redação
Nordeste,Piauí,101-200,95.0,24,2.0,Redação
Nordeste,Piauí,201-300,1498.0,24,34.0,Redação
Nordeste,Piauí,301-400,5397.0,24,106.0,Redação
Nordeste,Piauí,401-500,8653.0,24,179.0,Redação
Nordeste,Piauí,501-600,13874.0,24,326.0,Redação
Nordeste,Piauí,601-700,12351.0,24,252.0,Redação
Nordeste,Piauí,701-800,8456.0,24,125.0,Redação
Nordeste,Piauí,801-900,9610.0,24,123.0,Redação
Nordeste,Piauí,901-1.000,9371.0,24,115.0,Redação
Nordeste,Piauí,>1.001,6.0,24,0.0,Redação
Nordeste,Ceará,0 -100,86.0,24,1.0,Redação
Nordeste,Ceará,101-200,254.0,24,0.0,Redação
Nordeste,Ceará,201-300,3207.0,24,30.0,Redação
Nordeste,Ceará,301-400,11198.0,24,127.0,Redação
Nordeste,Ceará,401-500,18132.0,24,263.0,Redação
Nordeste,Ceará,501-600,31787.0,24,546.0,Redação
Nordeste,Ceará,601-700,33441.0,24,569.0,Redação
Nordeste,Ceará,701-800,23384.0,24,317.0,Redação
Nordeste,Ceará,801-900,25930.0,24,304.0,Redação
Nordeste,Ceará,901-1.000,21619.0,24,282.0,Redação
Nordeste,Ceará,>1.001,4.0,24,0.0,Redação
Nordeste,Rio Grande do Norte,0 -100,9.0,24,0.0,Redação
Nordeste,Rio Grande do Norte,101-200,68.0,24,1.0,Redação
Nordeste,Rio Grande do Norte,201-300,1124.0,24,39.0,Redação
Nordeste,Rio Grande do Norte,301-400,4812.0,24,141.0,Redação
Nordeste,Rio Grande do Norte,401-500,7952.0,24,243.0,Redação
Nordeste,Rio Grande do Norte,501-600,15719.0,24,539.0,Redação
Nordeste,Rio Grande do Norte,601-700,15260.0,24,465.0,Redação
Nordeste,Rio Grande do Norte,701-800,9593.0,24,233.0,Redação
Nordeste,Rio Grande do Norte,801-900,9787.0,24,174.0,Redação
Nordeste,Rio Grande do Norte,901-1.000,8087.0,24,165.0,Redação
Nordeste,Rio Grande do Norte,>1.001,6.0,24,0.0,Redação
Nordeste,Paraíba,0 -100,11.0,24,1.0,Redação
Nordeste,Paraíba,101-200,75.0,24,0.0,Redação
Nordeste,Paraíba,201-300,1503.0,24,31.0,Redação
Nordeste,Paraíba,301-400,5946.0,24,176.0,Redação
Nordeste,Paraíba,401-500,9504.0,24,239.0,Redação
Nordeste,Paraíba,501-600,17374.0,24,522.0,Redação
Nordeste,Paraíba,601-700,17480.0,24,448.0,Redação
Nordeste,Paraíba,701-800,11692.0,24,189.0,Redação
Nordeste,Paraíba,801-900,12911.0,24,172.0,Redação
Nordeste,Paraíba,901-1.000,10654.0,24,150.0,Redação
Nordeste,Paraíba,>1.001,0.0,24,0.0,Redação
Nordeste,Pernambuco,0 -100,20.0,24,1.0,Redação
Nordeste,Pernambuco,101-200,126.0,24,0.0,Redação
Nordeste,Pernambuco,201-300,2474.0,24,51.0,Redação
Nordeste,Pernambuco,301-400,9933.0,24,197.0,Redação
Nordeste,Pernambuco,401-500,16593.0,24,362.0,Redação
Nordeste,Pernambuco,501-600,30127.0,24,730.0,Redação
Nordeste,Pernambuco,601-700,30428.0,24,630.0,Redação
Nordeste,Pernambuco,701-800,20710.0,24,360.0,Redação
Nordeste,Pernambuco,801-900,21771.0,24,279.0,Redação
Nordeste,Pernambuco,901-1.000,16215.0,24,230.0,Redação
Nordeste,Pernambuco,>1.001,2.0,24,0.0,Redação
Nordeste,Alagoas,0 -100,13.0,24,0.0,Redação
Nordeste,Alagoas,101-200,62.0,24,5.0,Redação
Nordeste,Alagoas,201-300,1199.0,24,33.0,Redação
Nordeste,Alagoas,301-400,4376.0,24,118.0,Redação
Nordeste,Alagoas,401-500,6858.0,24,177.0,Redação
Nordeste,Alagoas,501-600,11952.0,24,329.0,Redação
Nordeste,Alagoas,601-700,11091.0,24,270.0,Redação
Nordeste,Alagoas,701-800,7167.0,24,133.0,Redação
Nordeste,Alagoas,801-900,7419.0,24,113.0,Redação
Nordeste,Alagoas,901-1.000,5549.0,24,102.0,Redação
Nordeste,Alagoas,>1.001,0.0,24,0.0,Redação
Nordeste,Sergipe,0 -100,14.0,24,0.0,Redação
Nordeste,Sergipe,101-200,44.0,24,0.0,Redação
Nordeste,Sergipe,201-300,752.0,24,17.0,Redação
Nordeste,Sergipe,301-400,2985.0,24,68.0,Redação
Nordeste,Sergipe,401-500,4784.0,24,131.0,Redação
Nordeste,Sergipe,501-600,8342.0,24,216.0,Redação
Nordeste,Sergipe,601-700,8598.0,24,225.0,Redação
Nordeste,Sergipe,701-800,6183.0,24,136.0,Redação
Nordeste,Sergipe,801-900,7426.0,24,124.0,Redação
Nordeste,Sergipe,901-1.000,6041.0,24,97.0,Redação
Nordeste,Sergipe,>1.001,3.0,24,0.0,Redação
Nordeste,Bahia,0 -100,33.0,24,1.0,Redação
Nordeste,Bahia,101-200,196.0,24,9.0,Redação
Nordeste,Bahia,201-300,4017.0,24,114.0,Redação
Nordeste,Bahia,301-400,16141.0,24,421.0,Redação
Nordeste,Bahia,401-500,27609.0,24,822.0,Redação
Nordeste,Bahia,501-600,49984.0,24,1511.0,Redação
Nordeste,Bahia,601-700,45682.0,24,1184.0,Redação
Nordeste,Bahia,701-800,29062.0,24,524.0,Redação
Nordeste,Bahia,801-900,29114.0,24,443.0,Redação
Nordeste,Bahia,901-1.000,20796.0,24,322.0,Redação
Nordeste,Bahia,>1.001,4.0,24,0.0,Redação
Sudeste,Minas Gerais,0 -100,6.0,24,0.0,Redação
Sudeste,Minas Gerais,101-200,75.0,24,1.0,Redação
Sudeste,Minas Gerais,201-300,2581.0,24,57.0,Redação
Sudeste,Minas Gerais,301-400,12439.0,24,228.0,Redação
Sudeste,Minas Gerais,401-500,23288.0,24,461.0,Redação
Sudeste,Minas Gerais,501-600,49971.0,24,1099.0,Redação
Sudeste,Minas Gerais,601-700,53009.0,24,1050.0,Redação
Sudeste,Minas Gerais,701-800,37054.0,24,594.0,Redação
Sudeste,Minas Gerais,801-900,41905.0,24,594.0,Redação
Sudeste,Minas Gerais,901-1.000,36463.0,24,557.0,Redação
Sudeste,Minas Gerais,>1.001,2.0,24,0.0,Redação
Sudeste,Espirito Santo,0 -100,3.0,24,1.0,Redação
Sudeste,Espirito Santo,101-200,22.0,24,0.0,Redação
Sudeste,Espirito Santo,201-300,564.0,24,11.0,Redação
Sudeste,Espirito Santo,301-400,2589.0,24,55.0,Redação
Sudeste,Espirito Santo,401-500,4733.0,24,107.0,Redação
Sudeste,Espirito Santo,501-600,10096.0,24,216.0,Redação
Sudeste,Espirito Santo,601-700,10842.0,24,193.0,Redação
Sudeste,Espirito Santo,701-800,7161.0,24,99.0,Redação
Sudeste,Espirito Santo,801-900,7735.0,24,78.0,Redação
Sudeste,Espirito Santo,901-1.000,6446.0,24,67.0,Redação
Sudeste,Espirito Santo,>1.001,2.0,24,0.0,Redação
Sudeste,Rio de Janeiro,0 -100,7.0,24,0.0,Redação
Sudeste,Rio de Janeiro,101-200,76.0,24,3.0,Redação
Sudeste,Rio de Janeiro,201-300,2278.0,24,61.0,Redação
Sudeste,Rio de Janeiro,301-400,10772.0,24,229.0,Redação
Sudeste,Rio de Janeiro,401-500,18953.0,24,475.0,Redação
Sudeste,Rio de Janeiro,501-600,38814.0,24,913.0,Redação
Sudeste,Rio de Janeiro,601-700,39844.0,24,815.0,Redação
Sudeste,Rio de Janeiro,701-800,26728.0,24,389.0,Redação
Sudeste,Rio de Janeiro,801-900,28403.0,24,351.0,Redação
Sudeste,Rio de Janeiro,901-1.000,22738.0,24,291.0,Redação
Sudeste,Rio de Janeiro,>1.001,7.0,24,0.0,Redação
Sudeste,São Paulo,0 -100,25.0,24,0.0,Redação
Sudeste,São Paulo,101-200,149.0,24,0.0,Redação
Sudeste,São Paulo,201-300,4343.0,24,79.0,Redação
Sudeste,São Paulo,301-400,21152.0,24,301.0,Redação
Sudeste,São Paulo,401-500,40625.0,24,681.0,Redação
Sudeste,São Paulo,501-600,89118.0,24,1412.0,Redação
Sudeste,São Paulo,601-700,96778.0,24,1178.0,Redação
Sudeste,São Paulo,701-800,65787.0,24,594.0,Redação
Sudeste,São Paulo,801-900,63724.0,24,553.0,Redação
Sudeste,São Paulo,901-1.000,38788.0,24,422.0,Redação
Sudeste,São Paulo,>1.001,7.0,24,0.0,Redação
Sul,Paraná,0 -100,5.0,24,0.0,Redação
Sul,Paraná,101-200,44.0,24,1.0,Redação
Sul,Paraná,201-300,1365.0,24,20.0,Redação
Sul,Paraná,301-400,7289.0,24,92.0,Redação
Sul,Paraná,401-500,14414.0,24,177.0,Redação
Sul,Paraná,501-600,29627.0,24,391.0,Redação
Sul,Paraná,601-700,27156.0,24,309.0,Redação
Sul,Paraná,701-800,15804.0,24,143.0,Redação
Sul,Paraná,801-900,14148.0,24,157.0,Redação
Sul,Paraná,901-1.000,8314.0,24,107.0,Redação
Sul,Paraná,>1.001,0.0,24,0.0,Redação
Sul,Santa Catarina,0 -100,2.0,24,0.0,Redação
Sul,Santa Catarina,101-200,15.0,24,0.0,Redação
Sul,Santa Catarina,201-300,569.0,24,11.0,Redação
Sul,Santa Catarina,301-400,3114.0,24,42.0,Redação
Sul,Santa Catarina,401-500,6002.0,24,87.0,Redação
Sul,Santa Catarina,501-600,13714.0,24,219.0,Redação
Sul,Santa Catarina,601-700,15154.0,24,170.0,Redação
Sul,Santa Catarina,701-800,9976.0,24,64.0,Redação
Sul,Santa Catarina,801-900,9465.0,24,65.0,Redação
Sul,Santa Catarina,901-1.000,5919.0,24,42.0,Redação
Sul,Santa Catarina,>1.001,1.0,24,0.0,Redação
Sul,Rio Grande do Sul,0 -100,4.0,24,0.0,Redação
Sul,Rio Grande do Sul,101-200,41.0,24,0.0,Redação
Sul,Rio Grande do Sul,201-300,1243.0,24,39.0,Redação
Sul,Rio Grande do Sul,301-400,6204.0,24,145.0,Redação
Sul,Rio Grande do Sul,401-500,11744.0,24,302.0,Redação
Sul,Rio Grande do Sul,501-600,25826.0,24,669.0,Redação
Sul,Rio Grande do Sul,601-700,25044.0,24,495.0,Redação
Sul,Rio Grande do Sul,701-800,16053.0,24,181.0,Redação
Sul,Rio Grande do Sul,801-900,16214.0,24,177.0,Redação
Sul,Rio Grande do Sul,901-1.000,12018.0,24,172.0,Redação
Sul,Rio Grande do Sul,>1.001,6.0,24,0.0,Redação
Centro-Oeste,Mato Grosso do Sul,0 -100,2.0,24,0.0,Redação
Centro-Oeste,Mato Grosso do Sul,101-200,19.0,24,1.0,Redação
Centro-Oeste,Mato Grosso do Sul,201-300,579.0,24,7.0,Redação
Centro-Oeste,Mato Grosso do Sul,301-400,2446.0,24,45.0,Redação
Centro-Oeste,Mato Grosso do Sul,401-500,4113.0,24,82.0,Redação
Centro-Oeste,Mato Grosso do Sul,501-600,7548.0,24,136.0,Redação
Centro-Oeste,Mato Grosso do Sul,601-700,6604.0,24,84.0,Redação
Centro-Oeste,Mato Grosso do Sul,701-800,4033.0,24,51.0,Redação
Centro-Oeste,Mato Grosso do Sul,801-900,3908.0,24,34.0,Redação
Centro-Oeste,Mato Grosso do Sul,901-1.000,2645.0,24,36.0,Redação
Centro-Oeste,Mato Grosso do Sul,>1.001,0.0,24,0.0,Redação
Centro-Oeste,Mato Grosso ,0 -100,8.0,24,0.0,Redação
Centro-Oeste,Mato Grosso ,101-200,33.0,24,0.0,Redação
Centro-Oeste,Mato Grosso ,201-300,798.0,24,11.0,Redação
Centro-Oeste,Mato Grosso ,301-400,3375.0,24,46.0,Redação
Centro-Oeste,Mato Grosso ,401-500,5571.0,24,95.0,Redação
Centro-Oeste,Mato Grosso ,501-600,9449.0,24,165.0,Redação
Centro-Oeste,Mato Grosso ,601-700,8358.0,24,108.0,Redação
Centro-Oeste,Mato Grosso ,701-800,5090.0,24,47.0,Redação
Centro-Oeste,Mato Grosso ,801-900,5217.0,24,40.0,Redação
Centro-Oeste,Mato Grosso ,901-1.000,3960.0,24,34.0,Redação
Centro-Oeste,Mato Grosso ,>1.001,0.0,24,0.0,Redação
Centro-Oeste,Goiás,0 -100,15.0,24,0.0,Redação
Centro-Oeste,Goiás,101-200,74.0,24,2.0,Redação
Centro-Oeste,Goiás,201-300,1457.0,24,28.0,Redação
Centro-Oeste,Goiás,301-400,5953.0,24,93.0,Redação
Centro-Oeste,Goiás,401-500,10464.0,24,131.0,Redação
Centro-Oeste,Goiás,501-600,19841.0,24,287.0,Redação
Centro-Oeste,Goiás,601-700,19836.0,24,242.0,Redação
Centro-Oeste,Goiás,701-800,13859.0,24,115.0,Redação
Centro-Oeste,Goiás,801-900,15247.0,24,106.0,Redação
Centro-Oeste,Goiás,901-1.000,12166.0,24,113.0,Redação
Centro-Oeste,Goiás,>1.001,4.0,24,0.0,Redação
Centro-Oeste,Distrito Federal,0 -100,3.0,24,0.0,Redação
Centro-Oeste,Distrito Federal,101-200,32.0,24,2.0,Redação
Centro-Oeste,Distrito Federal,201-300,575.0,24,22.0,Redação
Centro-Oeste,Distrito Federal,301-400,2587.0,24,57.0,Redação
Centro-Oeste,Distrito Federal,401-500,4958.0,24,135.0,Redação
Centro-Oeste,Distrito Federal,501-600,11262.0,24,241.0,Redação
Centro-Oeste,Distrito Federal,601-700,11368.0,24,170.0,Redação
Centro-Oeste,Distrito Federal,701-800,7227.0,24,83.0,Redação
Centro-Oeste,Distrito Federal,801-900,7241.0,24,80.0,Redação
Centro-Oeste,Distrito Federal,901-1.000,5366.0,24,97.0,Redação
Centro-Oeste,Distrito Federal,>1.001,1.0,24,0.0,Redação
Norte,Rondônia,0 -100,6.0,25,1.0,Redação
Norte,Rondônia,101-200,18.0,25,1.0,Redação
Norte,Rondônia,201-300,416.0,25,8.0,Redação
Norte,Rondônia,301-400,1621.0,25,24.0,Redação
Norte,Rondônia,401-500,2978.0,25,59.0,Redação
Norte,Rondônia,501-600,5328.0,25,118.0,Redação
Norte,Rondônia,601-700,4942.0,25,69.0,Redação
Norte,Rondônia,701-800,3028.0,25,30.0,Redação
Norte,Rondônia,801-900,2916.0,25,24.0,Redação
Norte,Rondônia,901-1.000,1719.0,25,14.0,Redação
Norte,Rondônia,>1.001,0.0,25,0.0,Redação
Norte,Acre,0 -100,9.0,25,0.0,Redação
Norte,Acre,101-200,21.0,25,0.0,Redação
Norte,Acre,201-300,352.0,25,10.0,Redação
Norte,Acre,301-400,1398.0,25,27.0,Redação
Norte,Acre,401-500,2142.0,25,45.0,Redação
Norte,Acre,501-600,3784.0,25,82.0,Redação
Norte,Acre,601-700,3130.0,25,83.0,Redação
Norte,Acre,701-800,1700.0,25,23.0,Redação
Norte,Acre,801-900,1535.0,25,21.0,Redação
Norte,Acre,901-1.000,1246.0,25,14.0,Redação
Norte,Acre,>1.001,0.0,25,0.0,Redação
Norte,Amazonas,0 -100,9.0,25,0.0,Redação
Norte,Amazonas,101-200,53.0,25,0.0,Redação
Norte,Amazonas,201-300,1133.0,25,22.0,Redação
Norte,Amazonas,301-400,4637.0,25,71.0,Redação
Norte,Amazonas,401-500,8075.0,25,134.0,Redação
Norte,Amazonas,501-600,13636.0,25,328.0,Redação
Norte,Amazonas,601-700,9614.0,25,191.0,Redação
Norte,Amazonas,701-800,4827.0,25,75.0,Redação
Norte,Amazonas,801-900,3993.0,25,52.0,Redação
Norte,Amazonas,901-1.000,2358.0,25,43.0,Redação
Norte,Amazonas,>1.001,1.0,25,0.0,Redação
Norte,Roraima,0 -100,1.0,25,0.0,Redação
Norte,Roraima,101-200,5.0,25,0.0,Redação
Norte,Roraima,201-300,128.0,25,4.0,Redação
Norte,Roraima,301-400,492.0,25,6.0,Redação
Norte,Roraima,401-500,792.0,25,10.0,Redação
Norte,Roraima,501-600,1497.0,25,21.0,Redação
Norte,Roraima,601-700,1270.0,25,15.0,Redação
Norte,Roraima,701-800,732.0,25,7.0,Redação
Norte,Roraima,801-900,762.0,25,8.0,Redação
Norte,Roraima,901-1.000,470.0,25,6.0,Redação
Norte,Roraima,>1.001,0.0,25,0.0,Redação
Norte,Pará,0 -100,32.0,25,1.0,Redação
Norte,Pará,101-200,158.0,25,7.0,Redação
Norte,Pará,201-300,3382.0,25,76.0,Redação
Norte,Pará,301-400,13218.0,25,269.0,Redação
Norte,Pará,401-500,21912.0,25,499.0,Redação
Norte,Pará,501-600,35281.0,25,800.0,Redação
Norte,Pará,601-700,29126.0,25,619.0,Redação
Norte,Pará,701-800,17337.0,25,244.0,Redação
Norte,Pará,801-900,17979.0,25,182.0,Redação
Norte,Pará,901-1.000,15327.0,25,147.0,Redação
Norte,Pará,>1.001,3.0,25,0.0,Redação
Norte,Amapá,0 -100,3.0,25,0.0,Redação
Norte,Amapá,101-200,14.0,25,0.0,Redação
Norte,Amapá,201-300,346.0,25,13.0,Redação
Norte,Amapá,301-400,1545.0,25,27.0,Redação
Norte,Amapá,401-500,2666.0,25,70.0,Redação
Norte,Amapá,501-600,4675.0,25,117.0,Redação
Norte,Amapá,601-700,3661.0,25,89.0,Redação
Norte,Amapá,701-800,1957.0,25,28.0,Redação
Norte,Amapá,801-900,1837.0,25,21.0,Redação
Norte,Amapá,901-1.000,1437.0,25,9.0,Redação
Norte,Amapá,>1.001,0.0,25,0.0,Redação
Norte,Tocantis,0 -100,3.0,25,0.0,Redação
Norte,Tocantis,101-200,23.0,25,1.0,Redação
Norte,Tocantis,201-300,449.0,25,3.0,Redação
Norte,Tocantis,301-400,1859.0,25,26.0,Redação
Norte,Tocantis,401-500,2872.0,25,34.0,Redação
Norte,Tocantis,501-600,4847.0,25,58.0,Redação
Norte,Tocantis,601-700,4566.0,25,53.0,Redação
Norte,Tocantis,701-800,2770.0,25,25.0,Redação
Norte,Tocantis,801-900,2867.0,25,21.0,Redação
Norte,Tocantis,901-1.000,1970.0,25,15.0,Redação
Norte,Tocantis,>1.001,1.0,25,0.0,Redação
Nordeste,Maranhão,0 -100,19.0,25,0.0,Redação
Nordeste,Maranhão,101-200,132.0,25,2.0,Redação
Nordeste,Maranhão,201-300,2543.0,25,30.0,Redação
Nordeste,Maranhão,301-400,10135.0,25,158.0,Redação
Nordeste,Maranhão,401-500,15792.0,25,240.0,Redação
Nordeste,Maranhão,501-600,24775.0,25,449.0,Redação
Nordeste,Maranhão,601-700,21221.0,25,354.0,Redação
Nordeste,Maranhão,701-800,12992.0,25,139.0,Redação
Nordeste,Maranhão,801-900,13676.0,25,135.0,Redação
Nordeste,Maranhão,901-1.000,10920.0,25,129.0,Redação
Nordeste,Maranhão,>1.001,0.0,25,0.0,Redação
Nordeste,Piauí,0 -100,9.0,25,0.0,Redação
Nordeste,Piauí,101-200,95.0,25,1.0,Redação
Nordeste,Piauí,201-300,1498.0,25,30.0,Redação
Nordeste,Piauí,301-400,5397.0,25,93.0,Redação
Nordeste,Piauí,401-500,8653.0,25,166.0,Redação
Nordeste,Piauí,501-600,13874.0,25,277.0,Redação
Nordeste,Piauí,601-700,12351.0,25,202.0,Redação
Nordeste,Piauí,701-800,8456.0,25,109.0,Redação
Nordeste,Piauí,801-900,9610.0,25,74.0,Redação
Nordeste,Piauí,901-1.000,9371.0,25,70.0,Redação
Nordeste,Piauí,>1.001,6.0,25,0.0,Redação
Nordeste,Ceará,0 -100,86.0,25,0.0,Redação
Nordeste,Ceará,101-200,254.0,25,1.0,Redação
Nordeste,Ceará,201-300,3207.0,25,28.0,Redação
Nordeste,Ceará,301-400,11198.0,25,97.0,Redação
Nordeste,Ceará,401-500,18132.0,25,190.0,Redação
Nordeste,Ceará,501-600,31787.0,25,468.0,Redação
Nordeste,Ceará,601-700,33441.0,25,419.0,Redação
Nordeste,Ceará,701-800,23384.0,25,208.0,Redação
Nordeste,Ceará,801-900,25930.0,25,195.0,Redação
Nordeste,Ceará,901-1.000,21619.0,25,195.0,Redação
Nordeste,Ceará,>1.001,4.0,25,0.0,Redação
Nordeste,Rio Grande do Norte,0 -100,9.0,25,0.0,Redação
Nordeste,Rio Grande do Norte,101-200,68.0,25,1.0,Redação
Nordeste,Rio Grande do Norte,201-300,1124.0,25,29.0,Redação
Nordeste,Rio Grande do Norte,301-400,4812.0,25,125.0,Redação
Nordeste,Rio Grande do Norte,401-500,7952.0,25,228.0,Redação
Nordeste,Rio Grande do Norte,501-600,15719.0,25,450.0,Redação
Nordeste,Rio Grande do Norte,601-700,15260.0,25,367.0,Redação
Nordeste,Rio Grande do Norte,701-800,9593.0,25,174.0,Redação
Nordeste,Rio Grande do Norte,801-900,9787.0,25,154.0,Redação
Nordeste,Rio Grande do Norte,901-1.000,8087.0,25,106.0,Redação
Nordeste,Rio Grande do Norte,>1.001,6.0,25,0.0,Redação
Nordeste,Paraíba,0 -100,11.0,25,0.0,Redação
Nordeste,Paraíba,101-200,75.0,25,1.0,Redação
Nordeste,Paraíba,201-300,1503.0,25,35.0,Redação
Nordeste,Paraíba,301-400,5946.0,25,123.0,Redação
Nordeste,Paraíba,401-500,9504.0,25,217.0,Redação
Nordeste,Paraíba,501-600,17374.0,25,445.0,Redação
Nordeste,Paraíba,601-700,17480.0,25,347.0,Redação
Nordeste,Paraíba,701-800,11692.0,25,186.0,Redação
Nordeste,Paraíba,801-900,12911.0,25,117.0,Redação
Nordeste,Paraíba,901-1.000,10654.0,25,105.0,Redação
Nordeste,Paraíba,>1.001,0.0,25,0.0,Redação
Nordeste,Pernambuco,0 -100,20.0,25,0.0,Redação
Nordeste,Pernambuco,101-200,126.0,25,1.0,Redação
Nordeste,Pernambuco,201-300,2474.0,25,35.0,Redação
Nordeste,Pernambuco,301-400,9933.0,25,149.0,Redação
Nordeste,Pernambuco,401-500,16593.0,25,229.0,Redação
Nordeste,Pernambuco,501-600,30127.0,25,602.0,Redação
Nordeste,Pernambuco,601-700,30428.0,25,525.0,Redação
Nordeste,Pernambuco,701-800,20710.0,25,255.0,Redação
Nordeste,Pernambuco,801-900,21771.0,25,217.0,Redação
Nordeste,Pernambuco,901-1.000,16215.0,25,168.0,Redação
Nordeste,Pernambuco,>1.001,2.0,25,0.0,Redação
Nordeste,Alagoas,0 -100,13.0,25,1.0,Redação
Nordeste,Alagoas,101-200,62.0,25,0.0,Redação
Nordeste,Alagoas,201-300,1199.0,25,21.0,Redação
Nordeste,Alagoas,301-400,4376.0,25,74.0,Redação
